Flow Key,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Packets,Total Fwd Packets,Total Backword Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow MB/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,Average Packet Size,Average Fwd Segment Size,Average Bwd Segment Size,Packet Length List,Label
192.168.78.1:40814 -> 192.168.78.129:80,192.168.78.1,40814,192.168.78.129,80,6,02.09.2020 3:55,1415034,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,8.48036,0.00001,1.41339,1415034.00000,0.00000,1415034.00000,1415034.00000,1415034.00000,1415034.00000,0.00000,1415034.00000,1415034.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,1.41339,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40818,192.168.78.129,80,192.168.78.1,40818,6,02.09.2020 3:55,7097699,21,10,11,1685,8841,416,0,168.50000,211.08779,1460,0,803.72727,604.50394,1483.01583,0.00148,2.95871,354884.95000,1125077.24344,5005752.00000,17.00000,2091947.00000,232438.55556,357987.80702,895968.00000,144.00000,7097582.00000,709758.20000,1546880.82954,5005770.00000,24.00000,212,232,1.40891,1.54980,0,1460,501.23810,555.37896,308445.79048,501.23810,168.50000,803.72727,20,1
192.168.78.1:40818 -> 192.168.78.129:80,192.168.78.1,40818,192.168.78.129,80,6,02.09.2020 3:55,1439307,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,8.33735,0.00001,1.38956,1439307.00000,0.00000,1439307.00000,1439307.00000,1439307.00000,1439307.00000,0.00000,1439307.00000,1439307.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,1.38956,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40822,192.168.78.129,80,192.168.78.1,40822,6,02.09.2020 3:55,7156014,21,10,11,1696,8841,419,0,169.60000,212.51102,1460,0,803.72727,604.50394,1472.46777,0.00147,2.93459,357800.70000,1123003.23430,5002531.00000,20.00000,2153483.00000,239275.88889,350258.87064,902609.00000,750.00000,7091876.00000,709187.60000,1545543.19393,5002551.00000,33.00000,212,232,1.39743,1.53717,0,1460,501.76190,555.29397,308351.39048,501.76190,169.60000,803.72727,20,1
192.168.78.1:40822 -> 192.168.78.129:80,192.168.78.1,40822,192.168.78.129,80,6,02.09.2020 3:55,1559122,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,7.69664,0.00001,1.28277,1559122.00000,0.00000,1559122.00000,1559122.00000,1559122.00000,1559122.00000,0.00000,1559122.00000,1559122.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,1.28277,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40824,192.168.78.129,80,192.168.78.1,40824,6,02.09.2020 3:55,7125575,21,10,11,1688,8841,417,0,168.80000,211.47619,1460,0,803.72727,604.50394,1477.63514,0.00148,2.94713,356278.75000,1125826.16345,5005555.00000,19.00000,2120020.00000,235557.77778,365022.28514,921130.00000,199.00000,7125405.00000,712540.50000,1547313.13844,5005575.00000,31.00000,212,232,1.40340,1.54374,0,1460,501.38095,555.35560,308419.84762,501.38095,168.80000,803.72727,20,1
192.168.78.1:40824 -> 192.168.78.129:80,192.168.78.1,40824,192.168.78.129,80,6,02.09.2020 3:56,1589214,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,7.55090,0.00001,1.25848,1589214.00000,0.00000,1589214.00000,1589214.00000,1589214.00000,1589214.00000,0.00000,1589214.00000,1589214.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,1.25848,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40826,192.168.78.129,80,192.168.78.1,40826,6,02.09.2020 3:56,7209457,21,10,11,1695,8841,422,0,169.50000,212.38919,1460,0,803.72727,604.50394,1461.41381,0.00146,2.91284,360472.85000,1129419.30120,5016352.00000,19.00000,2193105.00000,243678.33333,376959.17796,946542.00000,232.00000,7209256.00000,720925.60000,1550680.72278,5016375.00000,28.00000,212,232,1.38707,1.52577,0,1460,501.71429,555.30290,308361.31429,501.71429,169.50000,803.72727,20,1
192.168.78.1:40826 -> 192.168.78.129:80,192.168.78.1,40826,192.168.78.129,80,6,02.09.2020 3:56,1583316,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,7.57903,0.00001,1.26317,1583316.00000,0.00000,1583316.00000,1583316.00000,1583316.00000,1583316.00000,0.00000,1583316.00000,1583316.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,1.26317,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40831,192.168.78.129,80,192.168.78.1,40831,6,02.09.2020 3:56,7273539,21,10,11,1689,8841,416,0,168.90000,211.60311,1460,0,803.72727,604.50394,1447.71342,0.00145,2.88718,363676.95000,1128360.28823,5005406.00000,19.00000,2268133.00000,252014.77778,388951.92013,971385.00000,444.00000,7273132.00000,727313.20000,1547403.12469,5005432.00000,32.00000,212,232,1.37485,1.51233,0,1460,501.42857,555.34742,308410.75714,501.42857,168.90000,803.72727,20,1
192.168.78.1:40831 -> 192.168.78.129:80,192.168.78.1,40831,192.168.78.129,80,6,02.09.2020 3:56,1614268,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,7.43371,0.00001,1.23895,1614268.00000,0.00000,1614268.00000,1614268.00000,1614268.00000,1614268.00000,0.00000,1614268.00000,1614268.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,1.23895,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40861,192.168.78.129,80,192.168.78.1,40861,6,02.09.2020 3:56,7349420,22,10,12,1705,8847,420,0,170.50000,213.66862,1460,0,737.25000,620.67326,1435.75956,0.00144,2.99343,349972.38095,1102600.70424,5005321.00000,23.00000,2344099.00000,260455.44444,390975.68204,997209.00000,184.00000,7349278.00000,668116.18182,1484591.35624,5005346.00000,32.00000,212,252,1.36065,1.63278,0,1460,479.63636,552.07432,304786.05195,479.63636,170.50000,737.25000,21,1
192.168.78.1:40861 -> 192.168.78.129:80,192.168.78.1,40861,192.168.78.129,80,6,02.09.2020 3:56,1624316,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,7.38773,0.00001,1.23129,1624316.00000,0.00000,1624316.00000,1624316.00000,1624316.00000,1624316.00000,0.00000,1624316.00000,1624316.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,1.23129,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40872,192.168.78.129,80,192.168.78.1,40872,6,02.09.2020 3:56,7432611,21,10,11,1696,8841,418,0,169.60000,212.50997,1460,0,803.72727,604.50394,1417.67139,0.00142,2.82539,371630.55000,1131512.92571,5006092.00000,24.00000,2426519.00000,269613.22222,414293.96993,1030415.00000,201.00000,7432444.00000,743244.40000,1548093.41166,5006120.00000,33.00000,212,232,1.34542,1.47996,0,1460,501.76190,555.29379,308351.19048,501.76190,169.60000,803.72727,20,1
192.168.78.1:40872 -> 192.168.78.129:80,192.168.78.1,40872,192.168.78.129,80,6,02.09.2020 3:56,1639107,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,7.32106,0.00001,1.22018,1639107.00000,0.00000,1639107.00000,1639107.00000,1639107.00000,1639107.00000,0.00000,1639107.00000,1639107.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,1.22018,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40884,192.168.78.129,80,192.168.78.1,40884,6,02.09.2020 3:56,7503479,21,10,11,1705,8841,426,0,170.50000,213.69410,1460,0,803.72727,604.50394,1405.48138,0.00141,2.79870,375173.95000,1131913.26377,5006194.00000,20.00000,2497285.00000,277476.11111,418856.22152,1046330.00000,169.00000,7503348.00000,750334.80000,1548467.69989,5006217.00000,32.00000,212,232,1.33272,1.46599,0,1460,502.19048,555.22929,308279.56190,502.19048,170.50000,803.72727,20,1
192.168.78.1:40884 -> 192.168.78.129:80,192.168.78.1,40884,192.168.78.129,80,6,02.09.2020 3:56,1659198,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,7.23241,0.00001,1.20540,1659198.00000,0.00000,1659198.00000,1659198.00000,1659198.00000,1659198.00000,0.00000,1659198.00000,1659198.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,1.20540,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40886,192.168.78.129,80,192.168.78.1,40886,6,02.09.2020 3:56,7545551,21,10,11,1694,8841,417,0,169.40000,212.25048,1460,0,803.72727,604.50394,1396.18697,0.00140,2.78310,377277.55000,1132448.37323,5002598.00000,20.00000,2542953.00000,282550.33333,428459.36823,1070218.00000,763.00000,7540098.00000,754009.80000,1547951.30284,5002619.00000,39.00000,212,232,1.32528,1.45781,0,1460,501.66667,555.30895,308368.03333,501.66667,169.40000,803.72727,20,1
192.168.78.1:40886 -> 192.168.78.129:80,192.168.78.1,40886,192.168.78.129,80,6,02.09.2020 3:56,1726633,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,6.94994,0.00001,1.15832,1726633.00000,0.00000,1726633.00000,1726633.00000,1726633.00000,1726633.00000,0.00000,1726633.00000,1726633.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,1.15832,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40889,192.168.78.129,80,192.168.78.1,40889,6,02.09.2020 3:56,7591071,21,10,11,1701,8841,422,0,170.10000,213.15797,1460,0,803.72727,604.50394,1388.73685,0.00139,2.76641,379553.55000,1134710.10579,5005728.00000,19.00000,2585343.00000,287260.33333,439462.01680,1097919.00000,218.00000,7590890.00000,759089.00000,1549530.84439,5005747.00000,32.00000,212,232,1.31734,1.44907,0,1460,502.00000,555.25607,308309.30000,502.00000,170.10000,803.72727,20,1
192.168.78.1:40889 -> 192.168.78.129:80,192.168.78.1,40889,192.168.78.129,80,6,02.09.2020 3:57,1739137,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,6.89997,0.00001,1.15000,1739137.00000,0.00000,1739137.00000,1739137.00000,1739137.00000,1739137.00000,0.00000,1739137.00000,1739137.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,1.15000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40891,192.168.78.129,80,192.168.78.1,40891,6,02.09.2020 3:57,7650322,21,10,11,1709,8841,421,0,170.90000,214.18655,1460,0,803.72727,604.50394,1379.02692,0.00138,2.74498,382516.10000,1136634.28250,5005714.00000,19.00000,2644608.00000,293845.33333,452618.20974,1121240.00000,193.00000,7650164.00000,765016.40000,1550100.59350,5005734.00000,34.00000,212,232,1.30713,1.43785,0,1460,502.38095,555.19523,308241.74762,502.38095,170.90000,803.72727,20,1
192.168.78.1:40891 -> 192.168.78.129:80,192.168.78.1,40891,192.168.78.129,80,6,02.09.2020 3:57,1764316,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,6.80150,0.00001,1.13358,1764316.00000,0.00000,1764316.00000,1764316.00000,1764316.00000,1764316.00000,0.00000,1764316.00000,1764316.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,1.13358,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40894,192.168.78.129,80,192.168.78.1,40894,6,02.09.2020 3:57,7723592,21,10,11,1698,8841,419,0,169.80000,212.76633,1460,0,803.72727,604.50394,1364.52055,0.00136,2.71894,386179.60000,1138325.47488,5005615.00000,19.00000,2717977.00000,301997.44444,464435.63359,1146355.00000,217.00000,7723404.00000,772340.40000,1550792.20770,5005634.00000,27.00000,212,232,1.29473,1.42421,0,1460,501.85714,555.27815,308333.82857,501.85714,169.80000,803.72727,20,1
192.168.78.1:40894 -> 192.168.78.129:80,192.168.78.1,40894,192.168.78.129,80,6,02.09.2020 3:57,1789231,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,6.70679,0.00001,1.11780,1789231.00000,0.00000,1789231.00000,1789231.00000,1789231.00000,1789231.00000,0.00000,1789231.00000,1789231.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,1.11780,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40896,192.168.78.129,80,192.168.78.1,40896,6,02.09.2020 3:57,7773605,21,10,11,1686,8841,415,0,168.60000,211.21511,1460,0,803.72727,604.50394,1354.19796,0.00135,2.70145,388680.25000,1139695.06054,5005522.00000,18.00000,2768083.00000,307564.77778,473554.23635,1171459.00000,252.00000,7773387.00000,777338.70000,1551414.79261,5005543.00000,32.00000,212,232,1.28640,1.41504,0,1460,501.28571,555.37079,308436.71429,501.28571,168.60000,803.72727,20,1
192.168.78.1:40896 -> 192.168.78.129:80,192.168.78.1,40896,192.168.78.129,80,6,02.09.2020 3:57,1814243,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,6.61433,0.00001,1.10239,1814243.00000,0.00000,1814243.00000,1814243.00000,1814243.00000,1814243.00000,0.00000,1814243.00000,1814243.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,1.10239,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40899,192.168.78.129,80,192.168.78.1,40899,6,02.09.2020 3:57,7848526,21,10,11,1696,8841,418,0,169.60000,212.50631,1460,0,803.72727,604.50394,1342.54508,0.00134,2.67566,392426.30000,1141679.27192,5005640.00000,20.00000,2842886.00000,315876.22222,486150.23822,1196334.00000,182.00000,7848378.00000,784837.80000,1552407.76114,5005662.00000,32.00000,212,232,1.27412,1.40154,0,1460,501.76190,555.29316,308350.49048,501.76190,169.60000,803.72727,20,1
192.168.78.1:40899 -> 192.168.78.129:80,192.168.78.1,40899,192.168.78.129,80,6,02.09.2020 3:57,1839256,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,6.52438,0.00001,1.08740,1839256.00000,0.00000,1839256.00000,1839256.00000,1839256.00000,1839256.00000,0.00000,1839256.00000,1839256.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,1.08740,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40911,192.168.78.129,80,192.168.78.1,40911,6,02.09.2020 3:57,7957704,21,10,11,1700,8841,422,0,170.00000,213.03051,1460,0,803.72727,604.50394,1324.62831,0.00132,2.63895,397885.20000,1144497.23057,5015825.00000,21.00000,2941879.00000,326875.44444,491647.19698,1221311.00000,208.00000,7957532.00000,795753.20000,1557982.80451,5015847.00000,38.00000,212,232,1.25664,1.38231,0,1460,501.95238,555.26394,308318.04762,501.95238,170.00000,803.72727,20,1
192.168.78.1:40911 -> 192.168.78.129:80,192.168.78.1,40911,192.168.78.129,80,6,02.09.2020 3:57,1805057,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,6.64799,0.00001,1.10800,1805057.00000,0.00000,1805057.00000,1805057.00000,1805057.00000,1805057.00000,0.00000,1805057.00000,1805057.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,1.10800,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40916,192.168.78.129,80,192.168.78.1,40916,6,02.09.2020 3:57,8023608,21,10,11,1691,8841,416,0,169.10000,211.86078,1460,0,803.72727,604.50394,1312.62644,0.00131,2.61728,401180.40000,1146677.91529,5005504.00000,18.00000,3018104.00000,335344.88889,516511.69582,1296473.00000,662.00000,8011330.00000,801133.00000,1555898.79437,5005527.00000,35.00000,212,232,1.24632,1.37095,0,1460,501.52381,555.33176,308393.36190,501.52381,169.10000,803.72727,20,1
192.168.78.1:40916 -> 192.168.78.129:80,192.168.78.1,40916,192.168.78.129,80,6,02.09.2020 3:58,1839206,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,6.52455,0.00001,1.08743,1839206.00000,0.00000,1839206.00000,1839206.00000,1839206.00000,1839206.00000,0.00000,1839206.00000,1839206.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,1.08743,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40921,192.168.78.129,80,192.168.78.1,40921,6,02.09.2020 3:58,8076627,21,10,11,1692,8841,418,0,169.20000,211.99256,1460,0,803.72727,604.50394,1304.13352,0.00130,2.60010,403831.35000,1148370.23156,5005737.00000,18.00000,3070890.00000,341210.00000,525916.35819,1297786.00000,208.00000,8076448.00000,807644.80000,1556444.04090,5005759.00000,26.00000,212,232,1.23814,1.36195,0,1460,501.57143,555.32446,308385.25714,501.57143,169.20000,803.72727,20,1
192.168.78.1:40921 -> 192.168.78.129:80,192.168.78.1,40921,192.168.78.129,80,6,02.09.2020 3:58,1863243,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,6.44038,0.00001,1.07340,1863243.00000,0.00000,1863243.00000,1863243.00000,1863243.00000,1863243.00000,0.00000,1863243.00000,1863243.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,1.07340,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40927,192.168.78.129,80,192.168.78.1,40927,6,02.09.2020 3:58,8149740,21,10,11,1714,8841,429,0,171.40000,214.85251,1460,0,803.72727,604.50394,1295.13334,0.00130,2.57677,407487.00000,1150503.63911,5006183.00000,22.00000,3143557.00000,349284.11111,537420.46591,1320917.00000,237.00000,8149535.00000,814953.50000,1557601.72087,5006205.00000,30.00000,212,232,1.22703,1.34974,0,1460,502.61905,555.16182,308204.64762,502.61905,171.40000,803.72727,20,1
192.168.78.1:40927 -> 192.168.78.129:80,192.168.78.1,40927,192.168.78.129,80,6,02.09.2020 3:58,1888126,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,6.35551,0.00001,1.05925,1888126.00000,0.00000,1888126.00000,1888126.00000,1888126.00000,1888126.00000,0.00000,1888126.00000,1888126.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,1.05925,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40930,192.168.78.129,80,192.168.78.1,40930,6,02.09.2020 3:58,8204535,21,10,11,1692,8841,419,0,169.20000,211.99361,1460,0,803.72727,604.50394,1283.80219,0.00128,2.55956,410226.75000,1152305.99928,5005432.00000,19.00000,3199103.00000,355455.88889,548019.61855,1346309.00000,192.00000,8204374.00000,820437.40000,1558800.04276,5005452.00000,28.00000,212,232,1.21884,1.34072,0,1460,501.57143,555.32464,308385.45714,501.57143,169.20000,803.72727,20,1
192.168.78.1:40930 -> 192.168.78.129:80,192.168.78.1,40930,192.168.78.129,80,6,02.09.2020 3:58,1914177,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,6.26901,0.00001,1.04484,1914177.00000,0.00000,1914177.00000,1914177.00000,1914177.00000,1914177.00000,0.00000,1914177.00000,1914177.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,1.04484,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40936,192.168.78.129,80,192.168.78.1,40936,6,02.09.2020 3:58,8273680,21,10,11,1692,8841,416,0,169.20000,211.98941,1460,0,803.72727,604.50394,1273.07317,0.00127,2.53817,413684.00000,1154446.24269,5005625.00000,19.00000,3268055.00000,363117.22222,559229.10618,1371125.00000,123.00000,8273588.00000,827358.80000,1560073.54584,5005644.00000,31.00000,212,232,1.20865,1.32952,0,1460,501.57143,555.32392,308384.65714,501.57143,169.20000,803.72727,20,1
192.168.78.1:40936 -> 192.168.78.129:80,192.168.78.1,40936,192.168.78.129,80,6,02.09.2020 3:58,1939304,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,6.18779,0.00001,1.03130,1939304.00000,0.00000,1939304.00000,1939304.00000,1939304.00000,1939304.00000,0.00000,1939304.00000,1939304.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,1.03130,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40940,192.168.78.129,80,192.168.78.1,40940,6,02.09.2020 3:58,8321632,21,10,11,1699,8841,419,0,169.90000,212.89405,1460,0,803.72727,604.50394,1266.57848,0.00127,2.52354,416081.60000,1155242.67657,5003663.00000,15.00000,3317969.00000,368663.22222,565657.87584,1371605.00000,306.00000,8321361.00000,832136.10000,1559904.33924,5003684.00000,31.00000,212,232,1.20169,1.32186,0,1460,501.90476,555.27029,308325.09048,501.90476,169.90000,803.72727,20,1
192.168.78.1:40940 -> 192.168.78.129:80,192.168.78.1,40940,192.168.78.129,80,6,02.09.2020 3:58,1967083,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,6.10040,0.00001,1.01673,1967083.00000,0.00000,1967083.00000,1967083.00000,1967083.00000,1967083.00000,0.00000,1967083.00000,1967083.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,1.01673,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40945,192.168.78.129,80,192.168.78.1,40945,6,02.09.2020 3:58,8397618,21,10,11,1693,8841,418,0,169.30000,212.12158,1460,0,803.72727,604.50394,1254.40333,0.00125,2.50071,419880.90000,1158043.69850,5005793.00000,18.00000,3391825.00000,376869.44444,577711.02896,1396149.00000,677.00000,8396766.00000,839676.60000,1562066.56804,5005811.00000,29.00000,212,232,1.19081,1.30990,0,1460,501.61905,555.31671,308376.64762,501.61905,169.30000,803.72727,20,1
192.168.78.1:40945 -> 192.168.78.129:80,192.168.78.1,40945,192.168.78.129,80,6,02.09.2020 3:59,1989220,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,6.03252,0.00001,1.00542,1989220.00000,0.00000,1989220.00000,1989220.00000,1989220.00000,1989220.00000,0.00000,1989220.00000,1989220.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,1.00542,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40948,192.168.78.129,80,192.168.78.1,40948,6,02.09.2020 3:59,8448706,21,10,11,1691,8841,418,0,169.10000,211.86287,1460,0,803.72727,604.50394,1246.58143,0.00125,2.48559,422435.30000,1159432.81239,5005667.00000,18.00000,3443039.00000,382559.88889,584868.14252,1396172.00000,235.00000,8448500.00000,844850.00000,1562702.72144,5005686.00000,26.00000,212,232,1.18361,1.30197,0,1460,501.52381,555.33212,308393.76190,501.52381,169.10000,803.72727,20,1
192.168.78.1:40948 -> 192.168.78.129:80,192.168.78.1,40948,192.168.78.129,80,6,02.09.2020 3:59,2015218,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,5.95469,0.00001,0.99245,2015218.00000,0.00000,2015218.00000,2015218.00000,2015218.00000,2015218.00000,0.00000,2015218.00000,2015218.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,0.99245,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40954,192.168.78.129,80,192.168.78.1,40954,6,02.09.2020 3:59,8522508,21,10,11,1690,8841,415,0,169.00000,211.73096,1460,0,803.72727,604.50394,1235.66912,0.00124,2.46406,426125.40000,1161914.12649,5005871.00000,16.00000,3516637.00000,390737.44444,596832.86560,1421295.00000,154.00000,8522390.00000,852239.00000,1564366.73039,5005887.00000,29.00000,212,232,1.17336,1.29070,0,1460,501.47619,555.33941,308401.86190,501.47619,169.00000,803.72727,20,1
192.168.78.1:40954 -> 192.168.78.129:80,192.168.78.1,40954,192.168.78.129,80,6,02.09.2020 3:59,2039238,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,5.88455,0.00001,0.98076,2039238.00000,0.00000,2039238.00000,2039238.00000,2039238.00000,2039238.00000,0.00000,2039238.00000,2039238.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,0.98076,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,1
192.168.78.129:80 -> 192.168.78.1:40957,192.168.78.129,80,192.168.78.1,40957,6,02.09.2020 3:59,8574782,21,10,11,1690,8841,415,0,169.00000,211.73096,1460,0,803.72727,604.50394,1228.13618,0.00123,2.44904,428739.10000,1163507.40116,5006435.00000,18.00000,3568347.00000,396483.00000,603987.22040,1421048.00000,200.00000,8574610.00000,857461.00000,1565314.93945,5006454.00000,27.00000,212,232,1.16621,1.28283,0,1460,501.47619,555.33941,308401.86190,501.47619,169.00000,803.72727,20,1
